0,1,2,3,4,5,6
12.4,110,0,8,250,386.393585205,50.0625
12.2,2,0,6,240,374.977325439,51.9375
12.1,0,0,5,230,384.426849365,52.875
12,0,0,5,210,370.885437012,54
12.2,0,0,5,210,342.463134766,53.4375
12.4,0,0,5,210,319.920288086,52.125
12.2,0,0.2,4,210,323.686584473,51
12,0,1.4,3,200,277.625640869,47.25
12.4,0,0.2,3,190,257.217803955,45.75
12.5,0,0.2,3,170,217.807250977,43.125
13.4,0,0.2,5,200,204.67779541,41.625
14,0,0,5,220,176.238479614,40.6875
14.1,0,0.4,7,240,172.29045105,39.375
13.9,0,0,7,250,185.827880859,38.8125
13.5,0,0,5,240,204.626495361,38.0625
13,0,0,6,230,256.632019043,38.8125
12.9,5,0,5,240,277.050537109,40.5
13.6,75,0,5,230,294.21081543,41.8125
13.8,213,0,6,220,320.03125,44.0625
13.8,344,0,7,220,267.172241211,44.4375
14,461,0,6,220,277.129943848,44.625
13.6,95,1.4,6,210,303.815734863,44.0625
14.5,143,2,7,190,302.676391602,44.625
15.6,133,0.4,8,210,322.721252441,45.1875
16.2,50,0,9,230,340.969207764,46.125
15.7,10,0,12,240,352.05255127,48.1875
15.5,0,0,12,250,354.018371582,49.3125
15.3,0,0,12,250,344.193267822,49.125
14.9,0,0,12,250,331.789093018,48.75
14.5,0,0,14,250,369.134124756,48.75
14.1,0,0,17,260,347.195922852,48.75
13.4,0,0,17,260,287.090576172,45.9375
13.2,0,0,14,260,286.923339844,44.625
12.8,0,0,13,260,237.118118286,42.5625
12.5,0,0,11,260,209.057403564,40.6875
11.9,0,0,9,260,195.133285522,39.1875
11.5,0,0,7,250,201.318161011,38.8125
11.7,0,0,5,240,211.047393799,39.1875
11.2,0,0,5,230,256.632019043,39.1875
11,0,0,5,220,329.370605469,41.0625
11.4,9,0,5,210,351.863616943,45
12.3,203,0,6,200,353.990112305,47.25
13.5,526,0,7,210,361.474761963,48.5625
15.3,747,0,9,220,355.257659912,49.6875
15.2,921,0,10,220,349.193359375,50.4375
15.2,937,0,11,220,347.223266602,50.4375
15,338,0,11,230,367.441162109,50.625
14.8,177,0,11,220,375.66607666,51
13.2,35,1.6,10,230,405.246826172,52.875
13.2,0,0.4,7,240,448.317962646,56.25
12.9,0,0,9,230,314.553649902,50.8125
13,0,0,9,240,271.248962402,47.4375
13.1,0,0,9,250,264.756500244,45.375
12.8,0,0,9,250,237.899139404,43.125
12,0,0,9,250,207.894210815,41.0625
11.9,0,0.2,10,250,196.305877686,39.375
11.4,0,0,11,260,197.989898682,38.4375
11.1,0,0,6,240,212.132034302,37.875
11,0,0,5,240,239.309417725,38.0625
11.2,0,0,6,250,316.056945801,39.9375
11.6,1,0,5,240,352.637207031,43.875
12,78,0,6,240,360.22354126,46.6875
12.3,155,0,5,240,373.636199951,48.75
11.6,207,0.4,5,240,367.418029785,49.5
11.4,188,1.6,4,230,381.077423096,50.4375
10.8,248,0.6,4,240,390.947570801,52.5
10.8,197,0.6,3,230,380.447113037,53.25
11.1,169,0.2,3,240,374.065490723,53.0625
10,23,0,6,300,390.635375977,55.125
9.9,2,0,4,250,422.35647583,56.4375
9.5,0,0,3,230,312.846618652,52.125
9.5,0,0,3,240,274.590606689,49.6875
9.6,0,0,3,240,255.32723999,46.6875
9.6,0,0,3,240,221.531036377,44.0625
9.4,0,0,3,240,207.894210815,42.1875
9.3,0,0,4,240,195.358642578,40.6875
9,0,0,3,250,215.455337524,39.5625
9,0,0,4,250,247.267059326,39.5625
8.8,0,0,4,250,316.056945801,41.25
8.6,0,0,3,250,331.903594971,43.125
8.4,64,0,4,260,331.475494385,44.4375
8.7,196,0,5,270,309.864471436,45
8.8,268,0,6,260,317.345245361,45
9,403,0,5,260,306.615386963,45
8.9,497,0,7,260,308.415313721,44.8125
9.2,605,0,8,270,308.585479736,44.625
9.3,376,0,8,270,323.246032715,44.4375
8.3,181,0,9,270,333.088562012,44.8125
7.8,0,0,7,260,357.593353271,45
7.4,0,0,7,260,359.388366699,46.125
7.1,0,0,6,260,334.773071289,46.125
6.5,0,0,6,270,313.229949951,45.375
6.6,0,0,7,270,326.332641602,45.5625
5.3,0,0,7,270,305.635406494,44.25
5,0,0,7,270,278.210357666,42.9375
3.7,0,1,7,280,275.230804443,41.25
3.4,0,0,7,270,174.92855835,37.6875
3.5,0,0,7,270,151.327453613,34.875
3.9,0,0,9,290,143.544418335,32.8125
3.6,0,0,10,300,133.660018921,30.9375
3.4,0,0,9,290,133.660018921,29.4375
3.6,0,0,8,280,145.382247925,28.5
3.9,0,0,10,290,160.527252197,27.75
6,219,0.2,11,330,212.398208618,27.1875
5.6,353,0,12,330,216.390853882,27.5625
6.3,812,0,13,320,228.370315552,27.75
6.2,1019,0,14,320,218.515441895,28.3125
5.7,909,0,14,310,206.293487549,28.3125
4.9,551,0,11,320,271.154937744,29.4375
4.5,125,0,11,320,275.637451172,30.9375
3.8,0,0,10,310,295.743133545,32.8125
3.2,0,0,10,310,305.941162109,34.3125
2.8,0,0,9,310,294.803314209,34.6875
2.6,0,0,8,310,292.745635986,35.4375
2.3,0,0,6,310,307.026062012,35.625
2.1,0,0,6,310,320.505859375,35.8125
1.2,0,0,7,300,306.752349854,36.75
1.2,0,0,6,300,261.725036621,36.1875
0.7,0,0,4,280,237.06539917,35.625
-0.8,0,0,3,270,207.894210815,33.375
-0.3,0,0,3,260,192.35383606,32.0625
-0.7,0,0,2,250,178.213348389,30.5625
-0.6,0,0,3,260,184.621231079,29.8125
-1.2,0,0,2,220,198.758651733,29.4375
-0.7,0,0,1,210,213.468963623,29.0625
-0.5,10,0,2,220,239.309417725,29.625
0.8,271,0,2,190,268.700592041,30.9375
1.9,299,0,2,160,282.842712402,32.4375
3.9,885,0,2,220,277.050537109,33.375
5.4,844,0,3,290,256.400085449,33.375
6.3,1003,0,3,300,259.924987793,33.5625
6.7,642,0,3,330,261.082366943,33.75
6,151,0,4,340,276.904327393,34.6875
5.6,64,0,5,320,274.641571045,35.4375
5.3,6,0,4,310,312.358764648,37.3125
5.3,0,0,3,320,310.38684082,38.4375
5,0,0,3,330,307.312530518,39.5625
4.8,0,0,3,320,264.327453613,39
4.3,0,0,4,330,244.51789856,37.6875
3.9,0,0,4,340,302.397094727,38.25
3.5,0,0,4,340,279.951782227,38.25
3.2,0,0,2,320,261.29675293,37.5
2.7,0,0,2,320,261.725036621,36.1875
2.3,0,0,2,250,243.977462769,35.625
1.9,0,0,2,240,240.559768677,34.6875
1.4,0,0,2,230,263.531768799,34.3125
1.2,0,0,1,230,273.402618408,34.6875
1.5,0,0,2,200,305.635406494,35.4375
0.8,0,0,2,250,352.012786865,37.6875
1.3,8,0,2,210,377.067626953,41.4375
2.1,134,0,2,220,361.795532227,42.75
3.4,477,0,1,200,375.925537109,44.25
4.5,859,0,2,220,381.895263672,46.5
5.3,655,0,2,230,391.65802002,47.4375
6.4,866,0,3,230,393.386566162,49.3125
6.8,676,0,3,230,416.025238037,51.1875
6.7,347,0,4,230,422.96572876,51.5625
6.5,77,0,3,240,438.548736572,54.75
6.5,0,0,4,210,386.400054932,54
6,0,0,4,210,431.51940918,54
5.7,0,0,4,200,417.252929688,54.75
6.5,0,0,4,210,392.311096191,54.375
6.8,0,0,4,220,363.989013672,52.6875
7.3,0,0,4,200,382.425170898,51
7.3,0,0,5,210,350.068572998,50.8125
6.9,0,0.6,5,210,303.117126465,46.125
6.8,0,0.4,5,200,277.735473633,44.4375
7.6,0,0,5,200,268.03918457,42.1875
7.6,0,0.8,5,220,278.603668213,39.9375
7.8,0,1,4,200,278.337921143,39.9375
8.5,0,0.6,5,200,284.822753906,39.5625
8.9,0,2.6,6,210,309.291137695,40.125
9.2,0,0.6,5,230,333.024017334,41.25
9.5,2,0.6,3,250,338.693084717,43.3125
9.9,82,0,5,270,354.773162842,45.375
9.4,73,0,5,310,349.885681152,46.875
9.2,186,0,4,290,372.542602539,49.125
8.6,116,0,5,270,380.757141113,50.25
8.4,138,0.2,6,260,381.980377197,50.8125
8.6,252,0,5,250,376.494354248,51
8.7,244,0,5,250,367.695526123,50.8125
8.6,77,0,4,240,380.295928955,51
8.5,0,0,4,240,393.451385498,51
8.5,0,0.2,4,240,415.654907227,52.875
9.2,0,0,6,260,407.726623535,55.125
8.1,0,0,5,260,363.880462646,55.6875
7.3,0,0,5,260,289.357910156,50.8125
7.5,0,0,5,260,361.509338379,50.8125
6.2,0,0,3,240,307.566253662,50.0625
5.5,0,0,2,230,274.590606689,46.125
5.9,0,0,3,250,256.780059814,44.0625
5.9,0,0,4,260,228.70942688,42.1875
6.5,0,0,4,260,233.137298584,40.5
7.2,0,0,5,270,247.370162964,39
6.8,0,0.2,5,260,277.735473633,39.1875
7.3,0,0.2,5,270,294.864379883,39.9375
7.4,0,0,4,270,364.779388428,42.1875
7.4,4,0,5,270,373.353729248,45.75
7.9,66,0,5,270,388.972991943,48.1875
8.6,83,0,6,280,411.170288086,50.625
9.6,294,0,6,280,410.706695557,52.5
10.2,361,0,7,290,412.388153076,54.1875
10.6,620,0,9,300,406.020935059,55.125
11.1,345,0,8,310,391.603118896,55.125
11,438,0,9,310,394.897460938,54.75
7.7,0,0,4,300,292.385009766,48.1875
7.4,0,0,3,280,254.866638184,44.4375
6.4,0,0,2,270,222.899078369,41.4375
6.8,0,0,2,270,212.941299438,38.8125
7.4,0,0,2,290,216.748703003,38.25
8.6,0,0,2,290,241.099563599,37.125
9,0,0,3,300,277.965820313,37.6875
8.9,0,0,2,340,398.848327637,42.1875
9.1,2,0,1,250,432.551727295,48.75
8,127,0,2,260,433.686523438,51
9.5,371,0,4,290,477.611755371,55.875
10.1,0,0,3,210,267.800292969,49.875
10.3,0,0,3,220,243.392684937,47.25
10.5,0,0,3,220,262.345184326,45.9375
10.6,0,0,3,220,286.803070068,45.75
10.7,0,0,4,210,307.026062012,45.75
10.7,0,0,4,210,373.100524902,47.25
10.7,0,0.2,4,200,417.412261963,52.6875
7,0,0.2,12,310,334.522033691,51.5625
6.5,0,0,10,300,302.654907227,47.8125
5.3,0,0,6,270,270.024078369,45
4.8,0,0,5,260,245.961380005,42.375
4.3,0,0,6,260,237.899139404,40.5
4,0,0,4,250,232.355331421,38.625
3.6,0,0,4,240,242.989715576,37.875
3.1,0,0,3,240,250.457580566,37.125
3.1,0,0,3,210,311.269989014,37.6875
3.2,0,0,3,220,359.49407959,40.875
4,117,0,3,220,380.447113037,43.6875
5.7,528,0,4,230,394.927856445,45.75
7.2,621,0,5,230,398.779388428,47.8125
8.3,434,0,6,230,414.45022583,49.6875
8.8,278,0,7,220,422.403839111,51.75
9.4,208,0,7,220,394.807556152,52.6875
9.4,147,0,8,220,370.276916504,51.75
9.4,48,0,9,220,367.021789551,51
9.8,0,0,8,220,361.756835938,50.4375
10.5,0,0,8,220,349.594055176,48.5625
10.8,0,0,9,230,359.923614502,47.8125
10.9,0,0,9,240,357.798828125,48
10.6,0,0.2,9,240,339.271270752,47.4375
10.5,0,0,9,240,318.912200928,46.6875
10.6,0,0,8,240,300.665924072,45.375
10.3,0,0,8,250,295.629821777,44.25
10.4,0,0,7,240,264.741394043,42.5625
10.2,0,0,6,230,231.144973755,40.875
10.2,0,0,6,230,219.856765747,38.625
10.2,0,0,6,230,221.287139893,37.5
10.2,0,0,7,240,229.512527466,37.125
10,0,0,6,240,233.452346802,36.9375
9.9,0,0,7,230,229.172424316,36.75
10,0,0,7,220,263.058929443,37.125
10.7,37,0,8,220,301.683624268,38.4375
11.7,145,0,10,240,339.346435547,41.0625
11.8,179,0,9,240,359.048736572,43.875
12.5,249,0,11,240,360.22354126,46.3125
11.9,311,0.4,10,250,352.012786865,46.6875
13.2,192,0,12,250,369.675537109,47.4375
13.4,87,0,14,250,397.416656494,50.0625
13.5,43,0,15,250,393.451385498,51
13.6,0,0,16,250,383.275360107,51.1875
12.7,0,0.2,15,250,394.143371582,51
12.1,0,0.2,12,250,368.91192627,51.9375
11.4,0,3.2,11,260,343.821166992,48.75
11,0,2,9,270,324.180511475,48
10.3,0,0.2,9,270,328.635070801,48
10.4,0,0,8,260,291.075592041,46.125
10.3,0,0,7,270,268.292755127,44.4375
9.7,0,0,7,270,237.06539917,42.5625
9.3,0,0,4,270,206.980682373,40.6875
9.3,0,0,4,250,201.246124268,39.5625
9.6,0,0,3,230,202.704223633,38.625
9.1,0,0,4,210,208.319473267,37.3125
8.5,0,1,2,190,245.837341309,37.3125
9.9,0,0.2,4,210,309.006469727,38.8125
11,0,0,6,230,268.990692139,39.5625
11.8,39,0,8,230,275.637451172,39.5625
12.4,117,0,8,230,317.955963135,40.6875
12.8,168,0,9,230,325.858856201,42.75
13,233,0,10,240,349.193359375,44.625
13.2,255,0,10,240,386.683319092,47.0625
13.3,100,0,9,240,390.333190918,49.5
12.9,62,0,10,240,409.195556641,51.375
13,16,0,10,240,428.098114014,53.625
12.6,0,0.4,6,240,350.344116211,53.8125
12.8,0,0,6,240,304.77041626,51.75
9.9,0,0.4,5,250,272.264587402,48.375
9.6,0,1,2,340,246.52180481,46.3125
9.6,0,0.8,1,10,241.238464355,43.6875
9.8,0,0.4,1,90,242.792098999,42.5625
10.3,0,0.2,5,250,256.530700684,41.8125
12.6,0,0,6,250,288.783660889,43.125
13,0,0,6,250,387.722839355,47.8125
13,2,0,7,250,411.84463501,51.375
13.3,48,0,7,250,421.099761963,53.625
12.1,0,0,5,210,314.377166748,51.5625
12.3,0,0,7,210,322.21887207,51
12.2,0,0,6,210,344.772399902,51.5625
12.4,0,0,6,210,385.519134521,52.5
13,0,0,5,200,248.676498413,49.3125
12.9,0,0,5,200,236.913482666,46.6875
13.2,0,0,6,200,231.041122437,44.8125
13.1,0,0,6,200,240.831893921,43.6875
13,0,0,6,200,270.275787354,43.875
12.9,0,0,6,200,345.214416504,46.125
12.7,1,0,6,190,404.04083252,51.375
12.8,33,0,5,180,404.855529785,54.375
12.8,139,0,6,180,412.462127686,56.25
11.5,0,2.6,8,270,330.945617676,52.125
10.1,0,0,10,300,298.718933105,48.9375
9.5,0,0,9,300,282.44644165,47.4375
8.3,0,0,7,280,302.019866943,46.5
7.6,0,0,4,250,293.204711914,45.75
7,0,0,4,240,342.130096436,45.9375
6.4,0,0,4,220,403.49597168,48
6.5,0,0,4,220,494.037445068,56.4375
12.2,0,0,10,220,305.334228516,50.0625
11.9,0,0,10,210,273.994537354,46.125
11.9,0,0,11,220,268.03918457,44.4375
11.7,0,0,9,220,298.690460205,43.6875
11.7,0,0,9,220,304.381347656,43.6875
11.8,0,0,10,220,326.840942383,44.25
11.7,0,0,10,220,342.130096436,44.625
11.8,0,0,10,210,344.419799805,46.6875
11.9,47,0,10,210,384.707672119,48.375
12.3,192,0,10,220,408.729736328,50.8125
12.5,238,0,12,220,426.530181885,53.25
12.4,287,0,12,220,425.967132568,54.75
12.5,177,0,11,220,444.072052002,56.4375
12.9,0,0,10,210,340.800537109,51.9375
13,0,0,9,220,294.803314209,48.5625
12.9,0,0,9,220,275.152679443,46.125
13.2,0,0,8,220,279.866027832,44.4375
12.5,0,0,9,210,294.183624268,44.4375
13.1,0,0,7,210,305.367004395,44.625
12.8,0,0,7,210,303.591827393,44.625
12.6,0,0.2,7,210,332.915893555,45.1875
13.6,142,0,8,210,368.131774902,48.5625
14,332,0,9,220,401.299133301,51.5625
13.9,348,0,9,230,416.803314209,54.1875
14.1,431,0,8,230,409.518005371,55.6875
13.6,303,0,9,230,418.766052246,56.625
12.9,0,0,3,200,335.934509277,53.8125
13.1,0,0,3,190,358.247131348,54.1875
13.1,0,0,4,200,328.207244873,53.4375
13.1,0,0,4,200,301.841003418,51.5625
13.2,0,0,4,190,273.724304199,49.875
13.3,0,0,3,190,261.895019531,48.5625
13.4,0,0,4,190,267.478973389,47.25
13.2,0,0,5,190,316.336853027,47.4375
13.2,0,0,5,190,326.332641602,48.5625
13.1,0,0,6,190,385.258361816,51
12.2,0,0,6,180,285.236755371,51.75
12.4,0,0,6,180,289.108978271,49.875
12.1,0,0.4,6,180,306.574615479,49.125
11.9,0,0.6,5,180,321.361175537,48.375
12.2,0,0,5,180,325.950927734,49.3125
12.6,0,0.2,5,180,395.05569458,51.1875
12.9,0,0.2,6,190,440.673339844,56.8125
6.3,0,0,3,250,287.862823486,50.25
6,0,0,2,220,286.937286377,48.1875
5.4,0,0,3,220,323.246032715,46.6875
4.9,0,0,3,220,341.855224609,46.875
5.1,0,0,3,220,428.098114014,50.625
11.6,0,0,9,210,279.64440918,49.125
11.2,0,0,8,210,282.460601807,46.875
10.9,0,0,7,210,284.787628174,45.1875
11.1,0,0,9,210,307.332061768,45.1875
11.6,0,0,8,220,354.611053467,46.3125
11.7,0,0,8,220,447.200164795,52.3125
10.1,0,0,3,220,261.895019531,49.5
10.1,0,0,3,240,254.379638672,47.0625
10.1,0,0,5,240,250.44960022,44.625
10,0,0,4,240,281.042694092,44.4375
10,0,0,5,230,337.028198242,44.4375
10.1,0,0,5,240,400.980041504,50.25
10.1,0,0,6,240,434.446777344,54.75
6.4,0,0,2,230,272.682952881,49.3125
6.7,0,0,2,190,252.744934082,46.5
6.8,0,0,2,210,224.116043091,43.6875
6.7,0,0,2,200,211.981124878,41.25
7,0,0,2,220,227.12991333,40.125
6.9,0,0,2,200,254.950973511,40.3125
7.5,0,0,2,180,278.210357666,40.5
8.2,23,0,3,160,290.496124268,40.6875
9,99,0,3,180,320.894073486,41.4375
10,261,0,6,190,328.568115234,42.9375
11.7,261,0,7,190,323.896575928,43.3125
12.9,173,0.2,9,210,356.033691406,45.75
13.1,165,0,10,230,315.228485107,46.5
13.2,68,0,10,230,321.168182373,46.5
13.2,25,0,10,230,309.741821289,45.9375
13,1,0,9,230,351.163787842,46.3125
13.2,0,0,9,230,353.134521484,47.25
13.4,0,0,9,230,337.028198242,47.625
13.3,0,0,9,230,357.945526123,47.8125
13.2,0,0,9,230,311.717834473,47.4375
13.1,0,0,8,240,298.563232422,45.5625
13.1,0,0,7,240,280.585113525,45
13.2,0,0,8,240,248.203552246,41.0625
10.5,0,0,8,250,236.323928833,39.5625
8.3,0,0.2,4,350,206.951690674,38.25
7.4,0,0,3,10,193.785964966,36.1875
6.8,0,0.2,3,30,180.235961914,34.6875
6.5,0,0.4,3,40,179.72479248,33.75
6.6,0,0.2,4,50,195.726852417,33.5625
6.6,0,0,4,80,198.285140991,33.5625
6.5,1,0.2,4,90,199.100479126,33.375
6.7,13,0.4,4,80,251.366271973,33.5625
6.8,64,0.2,5,90,267.46963501,34.6875
7.3,93,0,4,90,264.39364624,35.8125
7.7,137,0,4,90,260.461120605,36.375
8.2,267,0,3,90,261.428771973,37.125
9,260,0,2,100,272.682952881,37.875
9.4,170,0,1,100,277.90826416,38.8125
9.3,43,0,1,90,290.688842773,39.75
9.3,1,0,1,90,379.606384277,43.6875
9.5,0,0,2,100,395.379577637,47.625
9.6,0,0,1,100,342.344848633,48.75
9.9,0,0,2,160,310.09677124,48.75
9.6,0,0,3,160,237.899139404,45.1875
9.1,0,0,3,160,269.786956787,44.8125
7.9,0,0,2,140,246.657653809,43.5
7.8,0,0,2,110,243.287902832,41.8125
7.9,0,0,3,120,211.603408813,39.75
7.9,0,0,3,120,182.164764404,38.25
8.5,0,0,3,110,165.894546509,36.375
8.7,0,0,3,140,164.073150635,35.4375
8.9,0,0,5,160,173.807357788,34.6875
8.7,0,0,4,170,217.441940308,34.6875
8.3,0,0,4,150,276.904327393,35.25
8.2,0,0,4,130,398.116821289,42.1875
8.3,16,0,4,120,399.205474854,46.3125
8.5,60,0,3,140,415.476837158,50.0625
9,208,0,3,140,392.998718262,51.375
9.8,298,0,3,140,389.158050537,52.125
10.4,290,0,4,150,391.152130127,52.5
10.3,326,0,4,140,396.339508057,53.25
10.2,239,0,4,140,441.439697266,54.9375
9.6,0,0,3,120,263.058929443,48.9375
9.4,0,0,2,110,296.708618164,45.9375
9.3,0,0.2,2,110,293.170593262,45.5625
9.4,0,0,2,100,293.783935547,45.375
9.7,0,0,2,110,262.427124023,44.625
9.8,0,0,2,100,230.184707642,42.75
10,0,0,3,110,200.242355347,41.25
10.1,0,0,2,100,196.122406006,38.8125
10.2,0,0,2,110,207.509033203,38.8125
10.6,0,0,2,110,264.39364624,39
10.7,0,0,3,110,316.469573975,41.0625
10.7,0,0,3,110,338.498138428,43.875
11,17,0,2,90,338.998535156,45.1875
11.5,74,0.2,2,110,352.319458008,47.0625
12,156,0,4,120,427.285614014,51.5625
12,142,0,4,130,455.99230957,55.5
13.3,0,0.2,5,200,256.891021729,48.1875
13.4,0,0.2,6,210,235.161651611,46.5
13,0,0.2,5,200,257.689727783,44.8125
13.2,0,0,5,210,299.666473389,45.375
13.4,0,0,6,210,318.698913574,46.875
13.3,0,0,5,210,323.987640381,47.25
13.4,31,0,5,220,297.733093262,47.0625
13.5,130,0,5,220,323.987640381,48.5625
14,208,0,6,230,344.193267822,49.5
15.2,597,0,6,240,327.006103516,49.875
15.1,324,0,8,240,335.058197021,49.875
15.1,297,0,6,240,335.773742676,50.625
14.9,193,0,7,230,336.340606689,50.625
14.6,33,0,6,230,393.605133057,52.6875
14.2,0,0,5,230,423.494995117,55.6875
13.1,0,0,5,190,256.415679932,50.625
12.5,0,0,4,200,242.785919189,47.8125
13.3,0,0,5,200,233.07723999,45.375
12.9,0,0,5,200,242.324157715,44.4375
13,0,0,3,200,282.878051758,44.625
13.9,0,0,6,210,386.621276855,48.1875
13.3,0,0,5,200,423.264678955,53.8125
11.4,0,0,4,210,267.478973389,51
11.7,0,0,4,220,240.831893921,48.1875
11.9,0,0,4,230,236.712905884,46.5
12,0,0,4,210,240.831893921,45
11.8,0,0,4,200,250.44960022,44.8125
12.3,0,0,5,210,299.47454834,45.375
12.8,0,0,4,210,386.948303223,49.125
12.7,0,0,4,200,460.547485352,56.0625
12.8,0,0,5,210,322.223510742,53.0625
13,0,0,6,200,290.76449585,50.8125
13.3,0,0,7,200,280.862945557,50.0625
13.5,0,0,7,190,251.205093384,48
13.7,0,0,7,190,201.950485229,44.8125
14,0,0,7,200,201.246124268,43.5
14.2,0,0,7,200,202,42.1875
14.8,0,0,7,200,217.706222534,42.1875
15.1,0,0,7,210,245.448562622,42.1875
15.3,0,0,7,200,264.213928223,42.375
15.4,0,0,8,200,304.381347656,44.0625
14.7,39,0,7,200,302.165527344,45.1875
14.9,183,0,7,190,321.09967041,46.6875
15.7,525,0,8,190,303.980255127,46.875
16.1,613,0,8,190,308.935272217,47.25
16.2,537,0,9,190,290.688842773,47.4375
16,313,0,9,190,296.770965576,47.25
15.7,231,0,9,180,291.624755859,47.25
15.2,80,0,8,180,279.973205566,46.5
15.2,0,0,7,190,290.76449585,46.6875
15.1,0,0,7,180,318.648712158,47.0625
15.2,0,0,7,190,311.269989014,47.4375
14.8,0,0,7,180,310.058044434,47.4375
14.5,0,0,7,180,341.672363281,48.1875
13.9,0,0,6,180,291.494415283,48.1875
14.3,0,0,6,180,274.96182251,47.25
14.2,0,0,6,180,270.296142578,46.3125
14.7,0,0,7,180,243.022628784,44.625
14.8,0,0,8,190,202.277038574,43.125
14.9,0,0,9,190,179.72479248,41.4375
14.8,0,0,9,190,161.830154419,39.375
14.4,0,0,8,210,163.78338623,38.0625
13.7,0,0,7,220,177.485214233,37.3125
13,0,0,6,210,210.4400177,37.3125
12.6,0,0,6,200,243.310501099,37.875
12.5,18,0,5,200,244.182312012,39
13,124,0,6,200,266.360656738,39.75
13.3,217,0,6,210,280.855834961,41.4375
13.3,313,0,5,220,292.308044434,42.375
12.9,345,0,5,210,293.204711914,43.5
13,409,0,6,210,290.688842773,43.6875
12.8,201,0,7,210,278.172607422,43.6875
11.2,43,1.6,7,210,309.483428955,43.125
10.3,0,0,4,200,316.303649902,43.6875
10.6,0,0,4,200,331.11932373,44.8125
10.4,0,0,4,200,327.835327148,45.375
10.3,0,0,4,210,336.857543945,45.9375
10.1,0,0,4,200,292.836120605,45.5625
9.7,0,0,4,210,272.090057373,44.8125
9.6,0,0,4,210,251.029876709,43.5
10,0,0,7,210,264.884887695,43.125
9.3,0,0,6,210,227.560974121,41.0625
8.6,0,0,4,200,198.285140991,38.8125
8.6,0,0,4,200,187.010696411,37.5
8.4,0,0,4,200,190.46522522,36.75
8.3,0,0.4,5,220,211.293640137,36.75
7.9,0,0,4,210,238.729980469,36.5625
7.9,0,0,4,210,290.268829346,37.3125
7.8,0,0,4,210,329.508728027,39.75
8.8,42,0,5,200,396.232269287,45.1875
10.1,265,0,6,210,405.57244873,49.3125
10.9,373,0,7,220,410.706695557,51.375
11.8,270,0,8,210,420.38671875,52.875
11.3,128,1,10,200,429.418212891,53.8125
11.5,102,0.4,11,200,425.793365479,54.375
11.7,52,0,12,210,429.418212891,54.375
12.7,19,0,10,220,380.001312256,54
12.7,0,0.2,8,240,347.754211426,52.6875
12,0,0,6,250,333.088562012,51.1875
11.4,0,0,5,240,339,50.25
10.5,0,0,5,240,304.138122559,49.3125
10,0,0,4,220,260.278686523,46.3125
10.5,0,0,4,210,267.110473633,45.5625
10.8,0,0,3,190,253.179779053,44.25
11.6,0,0,3,170,264.213928223,43.5
12.1,0,0,6,190,229.956512451,42.5625
12.3,0,0.6,5,190,180.235961914,39.9375
13.2,0,0,7,190,198.917068481,39.375
13.8,0,0,9,200,208.837249756,39
14.2,0,0,10,210,229.200790405,39.1875
14.2,0,0,10,220,230.83543396,39.375
13.8,0,0.2,10,220,276.557403564,39.5625
14.4,0,0,10,210,311.717834473,43.125
14.8,21,0,9,220,354.391021729,45.75
14.8,58,0.2,12,220,369.287139893,48.375
15.3,518,0,12,220,381.844207764,50.25
14.8,210,0,13,220,421.293243408,54.1875
14.8,169,0,11,220,423.669677734,55.5
15.1,326,0,11,220,420.415283203,56.625
14.6,94,0,10,220,419.372161865,56.4375
14.6,34,0,10,220,399.460876465,56.4375
14.5,0,0,9,210,397.045349121,56.25
13.9,0,0,10,210,402.880889893,55.6875
13.5,0,0,9,200,395.88381958,55.6875
13.5,0,0.2,9,200,396.161590576,54.9375
13.4,0,0,9,200,385.762878418,53.4375
11.2,0,2.4,8,250,354.682952881,49.875
10.9,0,1.2,6,240,305,48.375
11,0,0.2,5,220,280.862945557,47.0625
10.8,0,0,6,220,237.918060303,44.4375
10.7,0,0,7,220,220.227157593,41.625
10.9,0,0,7,230,206.649459839,39.75
10.7,0,0,8,230,208.837249756,38.0625
10.4,0,0,8,240,235.261550903,38.0625
10.8,0,0,8,240,273.19039917,38.25
10.2,0,0,9,250,308.603302002,39.5625
9.4,0,0,8,250,329.101806641,41.0625
9.1,31,0,5,230,350.463989258,43.875
9.6,307,0,5,210,371.727050781,46.6875
10.9,588,0,7,220,354.295074463,47.0625
11.7,758,0,6,230,367.838287354,47.8125
11.9,777,0,7,230,370.109436035,48.5625
11.9,598,0,7,210,352.012786865,48.5625
11.6,277,0,6,210,352.319458008,48.75
11.1,82,0,5,210,425,52.5
11.3,0,0,8,190,312.872192383,50.0625
11.7,0,0,9,190,300.166625977,48.375
11.7,0,0,8,190,259.855743408,44.625
11.2,0,0,9,190,268.990692139,42.5625
11.3,0,0,9,200,267.164733887,42.375
11.4,0,0,10,200,312.032043457,42.9375
11.8,0,0,9,200,315.670715332,44.4375
11.8,0,0,10,190,300.807250977,44.625
11.4,0,0.2,9,200,303.05279541,44.0625
12,0,0,10,200,295.24395752,44.0625
12.4,41,0,11,200,324.098754883,44.25
13,306,0,11,190,331.475494385,45.375
12.7,225,0.2,11,200,339.299285889,45.9375
11.6,137,1.6,11,200,354.970428467,45.75
10.5,210,1.8,11,240,351.688781738,45.9375
10.7,451,0,8,240,343.214233398,46.125
10.2,342,0,7,240,348.12210083,46.125
9.3,55,0,9,240,363.81451416,45.75
