Air_temperature,Global_solar_radiation,Precipitation,Wind_speed,Wind_direction,Load_condition,Transformer_temperature
15.6,0.0,0.0,3.0,230.0,171.592544556,43.5
14.9,0.0,0.0,2.0,230.0,166.652328491,42.1875
14.4,0.0,0.0,2.0,210.0,180.579620361,41.8125
14.3,0.0,0.0,2.0,180.0,176.161849976,41.625
14.5,108.0,0.0,2.0,190.0,189.560012817,41.4375
15.4,477.0,0.0,2.0,210.0,235.161651611,41.625
17.2,1080.0,0.0,3.0,230.0,261.013397217,43.125
18.9,1304.0,0.0,5.0,210.0,264.123077393,43.875
19.4,1631.0,0.0,5.0,210.0,273.122680664,45.1875
19.3,1030.0,0.0,6.0,210.0,277.713867188,45.9375
20.6,1230.0,0.0,7.0,220.0,271.18258667,46.6875
19.9,1098.0,0.0,7.0,220.0,280.071411133,46.6875
18.9,660.0,0.0,7.0,210.0,278.539031982,46.6875
17.8,502.0,0.0,7.0,210.0,278.539031982,46.6875
18.0,516.0,0.0,7.0,210.0,281.6043396,46.875
18.0,373.0,0.0,8.0,210.0,295.918914795,46.875
18.0,257.0,0.0,8.0,200.0,296.863616943,46.875
17.3,74.0,0.0,8.0,210.0,293.97277832,46.875
16.9,7.0,0.0,7.0,200.0,280.855834961,46.3125
17.1,0.0,0.0,8.0,210.0,256.780059814,45.75
17.4,0.0,0.0,7.0,210.0,228.492889404,44.625
17.6,0.0,0.0,6.0,200.0,210.608642578,43.125
17.6,0.0,0.0,6.0,210.0,190.073669434,41.8125
17.6,0.0,0.0,5.0,210.0,192.51234436,39.9375
17.8,0.0,0.0,4.0,220.0,188.51260376,40.125
17.7,0.0,0.0,4.0,220.0,179.644088745,39.9375
17.0,0.0,0.0,4.0,230.0,175.72706604,39.5625
16.2,0.0,0.0,4.0,230.0,172.803359985,39.1875
16.4,69.0,0.0,4.0,240.0,170.836181641,39.0
17.0,453.0,0.0,4.0,220.0,196.786682129,39.1875
17.9,713.0,0.0,5.0,240.0,230.436538696,40.6875
19.6,1383.0,0.0,5.0,250.0,254.950973511,42.375
19.5,1292.0,0.0,6.0,250.0,261.428771973,43.875
20.4,1034.0,0.0,5.0,240.0,271.626586914,44.8125
20.9,1255.0,0.0,5.0,240.0,271.035064697,46.5
22.1,2415.0,0.0,5.0,250.0,267.807769775,47.4375
22.6,1785.0,0.0,6.0,260.0,262.48046875,48.0
21.9,783.0,0.0,5.0,260.0,258.518859863,48.0
21.7,969.0,0.0,7.0,250.0,248.203552246,48.5625
21.4,1045.0,0.0,5.0,220.0,244.51789856,48.375
20.6,543.0,0.0,5.0,220.0,238.729980469,48.1875
19.8,155.0,0.0,4.0,200.0,239.883300781,48.0
18.6,13.0,0.0,4.0,210.0,247.822509766,48.0
18.2,0.0,0.0,3.0,220.0,242.668502808,47.625
17.7,0.0,0.0,4.0,250.0,232.363937378,46.6875
17.5,0.0,0.0,5.0,270.0,204.978042603,45.375
16.1,0.0,0.0,6.0,270.0,186.118240356,43.875
15.4,0.0,0.0,5.0,270.0,174.596679688,42.9375
15.0,0.0,0.0,4.0,270.0,176.147659302,41.8125
14.4,0.0,0.0,4.0,270.0,176.147659302,40.6875
14.2,0.0,0.0,3.0,260.0,190.252456665,40.125
13.0,0.0,0.0,3.0,260.0,227.12991333,40.3125
13.0,106.0,0.0,3.0,250.0,258.495635986,40.6875
14.4,579.0,0.0,3.0,260.0,274.060211182,43.125
17.0,1150.0,0.0,4.0,290.0,296.249908447,45.375
19.1,1611.0,0.0,4.0,290.0,322.615875244,48.1875
21.0,2227.0,0.0,5.0,270.0,317.345245361,50.4375
20.3,2465.0,0.0,6.0,290.0,321.278686523,51.0
20.9,1785.0,0.0,6.0,290.0,322.721252441,52.5
20.7,1342.0,0.0,6.0,310.0,322.386413574,52.6875
22.2,2056.0,0.0,6.0,300.0,322.721252441,53.625
22.0,1708.0,0.0,6.0,290.0,306.444122314,53.625
22.3,1368.0,0.0,6.0,290.0,309.297576904,54.0
22.4,921.0,0.0,6.0,290.0,303.402374268,53.8125
20.7,842.0,0.0,5.0,290.0,288.513427734,53.8125
20.3,131.0,0.0,6.0,300.0,277.416656494,52.875
19.0,0.0,0.0,5.0,310.0,277.735473633,52.125
18.1,0.0,0.0,3.0,300.0,255.538650513,50.4375
16.7,0.0,0.0,2.0,290.0,236.685440063,48.1875
15.4,0.0,0.0,1.0,280.0,209.057403564,45.75
14.0,0.0,0.0,1.0,240.0,180.623916626,43.6875
14.2,0.0,0.0,1.0,210.0,168.961532593,41.4375
13.6,0.0,0.0,2.0,230.0,163.229904175,39.75
12.4,0.0,0.0,2.0,230.0,163.229904175,38.625
12.2,0.0,0.0,2.0,220.0,179.234481812,38.0625
13.0,0.0,0.0,2.0,210.0,197.121795654,38.0625
14.1,51.0,0.0,1.0,200.0,228.492889404,38.25
15.1,335.0,0.0,1.0,190.0,253.179779053,40.125
16.8,832.0,0.0,1.0,220.0,269.26751709,42.375
19.1,1652.0,0.0,2.0,250.0,281.824401855,45.0
20.7,2225.0,0.0,2.0,240.0,287.313415527,47.0625
21.9,2650.0,0.0,3.0,240.0,292.856628418,48.75
23.1,2857.0,0.0,3.0,240.0,296.553527832,49.3125
23.7,2441.0,0.0,4.0,260.0,294.183624268,50.625
23.8,2450.0,0.0,3.0,270.0,294.183624268,51.0
23.6,1606.0,0.0,3.0,260.0,294.598022461,51.5625
23.5,1640.0,0.0,3.0,250.0,294.183624268,53.0625
24.0,1318.0,0.0,3.0,200.0,293.782226563,53.4375
22.3,667.0,0.0,3.0,210.0,284.401123047,53.625
20.7,138.0,0.0,2.0,210.0,260.499511719,53.0625
20.1,0.0,0.0,3.0,200.0,267.807769775,52.5
18.8,0.0,0.0,4.0,210.0,247.370162964,50.8125
17.9,0.0,0.0,3.0,220.0,229.366516113,49.125
16.9,0.0,0.0,2.0,210.0,213.841064453,47.25
15.5,0.0,0.0,1.0,200.0,196.305877686,45.375
14.6,0.0,0.0,1.0,210.0,185.334838867,43.3125
13.8,0.0,0.0,2.0,210.0,170.657546997,42.0
13.5,0.0,0.0,1.0,200.0,173.807357788,40.5
13.7,0.0,0.0,1.0,200.0,192.052078247,39.9375
13.1,0.0,0.0,1.0,210.0,226.134918213,39.9375
14.1,93.0,0.0,2.0,190.0,245.283508301,40.875
15.4,362.0,0.0,1.0,170.0,275.951080322,42.75
17.1,998.0,0.0,2.0,230.0,291.972595215,45.0
19.5,1665.0,0.0,2.0,230.0,295.149108887,47.625
21.2,1997.0,0.0,3.0,220.0,308.298553467,49.3125
22.8,2482.0,0.0,4.0,230.0,303.591827393,51.0
23.2,2451.0,0.0,3.0,230.0,313.229949951,52.125
24.8,2763.0,0.0,4.0,220.0,312.872192383,53.25
25.8,2510.0,0.0,4.0,260.0,310.903533936,53.625
25.6,1887.0,0.0,3.0,230.0,305.367004395,54.5625
26.0,1697.0,0.0,4.0,230.0,307.519104004,55.5
25.7,1000.0,0.0,4.0,250.0,300.707489014,55.875
24.7,575.0,0.0,3.0,240.0,290.337738037,55.875
23.0,157.0,0.0,3.0,210.0,273.724304199,55.6875
21.5,5.0,0.0,3.0,200.0,269.779541016,54.9375
20.8,0.0,0.0,3.0,210.0,245.961380005,53.0625
20.2,0.0,0.0,2.0,200.0,226.565658569,51.5625
17.8,0.0,0.0,2.0,200.0,205.292480469,48.375
17.1,0.0,0.0,1.0,220.0,198.758651733,46.125
16.9,0.0,0.0,1.0,130.0,180.679275513,44.625
17.1,0.0,0.0,2.0,130.0,169.567092896,43.3125
16.9,0.0,0.0,1.0,140.0,171.976745605,42.375
16.9,0.0,0.0,1.0,250.0,194.486495972,42.375
16.7,0.0,0.0,2.0,280.0,228.116195679,42.375
16.8,17.0,0.0,1.0,250.0,254.017715454,42.9375
17.1,133.0,0.0,2.0,100.0,282.878051758,43.3125
17.2,97.0,0.0,3.0,150.0,333.472625732,45.9375
17.8,243.0,0.0,1.0,30.0,354.018371582,50.0625
18.6,352.0,0.0,1.0,140.0,370.885437012,52.5
18.4,239.0,0.0,1.0,200.0,378.470611572,54.1875
18.5,0.0,0.0,3.0,90.0,249.575637817,51.75
17.5,0.0,0.0,2.0,80.0,225.390777588,49.3125
17.3,0.0,0.0,2.0,80.0,205.650192261,47.0625
17.4,0.0,0.0,3.0,90.0,188.90473938,45.75
17.4,0.0,0.0,4.0,90.0,174.264160156,43.875
17.5,0.0,0.0,5.0,80.0,165.604949951,42.375
17.2,0.0,0.0,5.0,90.0,163.917663574,41.4375
17.0,0.0,0.0,4.0,90.0,187.808410645,40.6875
16.7,0.0,0.0,4.0,90.0,215.824005127,41.0625
17.2,59.0,0.0,3.0,100.0,246.894714355,42.0
17.8,443.0,0.0,4.0,80.0,271.22869873,43.6875
19.3,981.0,0.0,6.0,90.0,334.886535645,47.25
21.7,1559.0,0.0,6.0,100.0,349.594055176,51.75
23.8,2112.0,0.0,7.0,110.0,371.381195068,55.3125
20.8,0.0,0.0,5.0,80.0,259.268188477,53.0625
20.5,0.0,0.0,5.0,80.0,238.581222534,51.5625
20.2,0.0,0.0,4.0,80.0,227.378540039,50.4375
19.8,0.0,0.0,3.0,90.0,199.699768066,48.5625
19.6,0.0,0.0,3.0,70.0,185.083770752,46.875
19.1,0.0,0.0,1.0,320.0,169.186294556,45.1875
18.6,0.0,0.0,2.0,140.0,159.260787964,44.0625
18.6,0.0,0.0,2.0,190.0,159.260787964,43.125
18.1,0.0,0.0,2.0,190.0,155.293273926,41.0625
17.8,0.0,0.0,2.0,270.0,158.71043396,40.6875
17.4,9.0,0.0,3.0,270.0,179.88885498,40.3125
17.7,62.0,0.0,4.0,300.0,205.650192261,40.6875
18.1,221.0,0.0,3.0,300.0,229.688919067,41.25
18.1,226.0,0.0,4.0,310.0,244.182312012,41.625
18.1,214.0,0.0,4.0,300.0,247.420700073,42.5625
19.1,662.0,0.0,5.0,300.0,249.393264771,43.3125
18.6,1024.0,0.0,5.0,290.0,253.339691162,43.6875
19.1,166.0,0.0,7.0,300.0,251.205093384,44.625
18.5,297.0,0.0,4.0,300.0,248.917663574,44.625
18.7,335.0,0.0,6.0,300.0,246.94128418,44.25
17.6,306.0,0.0,7.0,300.0,249.393264771,44.4375
17.7,306.0,0.0,8.0,300.0,248.114898682,43.875
17.4,185.0,0.0,6.0,290.0,245.961380005,42.75
17.0,45.0,0.0,6.0,300.0,243.287902832,42.1875
16.7,0.0,0.0,5.0,300.0,237.118118286,41.4375
15.4,0.0,0.0,6.0,310.0,228.965057373,41.25
14.9,0.0,0.0,7.0,310.0,210.608642578,40.5
14.6,0.0,0.0,7.0,300.0,191.387039185,39.5625
14.1,0.0,0.0,6.0,300.0,185.334838867,37.875
13.8,0.0,0.0,6.0,310.0,172.29045105,36.5625
13.4,0.0,0.0,6.0,300.0,161.644668579,35.4375
13.2,0.0,0.0,6.0,300.0,155.425216675,34.3125
13.3,0.0,0.0,5.0,300.0,155.425216675,33.75
13.5,0.0,0.0,5.0,300.0,157.407119751,33.5625
13.9,9.0,0.0,5.0,310.0,163.229904175,33.75
14.5,50.0,0.0,5.0,320.0,179.479797363,34.3125
15.6,152.0,0.0,4.0,340.0,208.319473267,35.8125
16.7,711.0,0.0,5.0,350.0,217.807250977,37.5
18.8,775.0,0.0,4.0,350.0,220.054534912,39.0
20.3,1815.0,0.0,5.0,10.0,238.296035767,40.6875
21.2,1774.0,0.0,6.0,40.0,246.67590332,42.1875
22.4,2092.0,0.0,7.0,50.0,241.878067017,42.9375
23.0,2433.0,0.0,7.0,70.0,237.976882935,43.6875
22.7,2070.0,0.0,7.0,70.0,237.976882935,44.4375
23.1,1467.0,0.0,7.0,70.0,231.905151367,45.0
21.3,750.0,0.0,6.0,70.0,232.13142395,45.0
21.1,308.0,0.0,5.0,80.0,228.711608887,45.5625
19.8,104.0,0.0,4.0,90.0,230.824615479,45.5625
18.8,0.0,0.0,2.0,80.0,237.564727783,45.5625
18.8,0.0,0.0,1.0,70.0,227.982452393,45.5625
18.6,0.0,0.0,1.0,160.0,207.894210815,45.1875
17.7,0.0,0.0,3.0,10.0,185.690597534,43.875
17.0,0.0,0.0,3.0,360.0,179.747039795,42.9375
16.8,0.0,0.0,3.0,350.0,165.604949951,41.8125
16.7,0.0,0.0,4.0,10.0,155.04838562,40.5
16.7,0.0,0.0,3.0,20.0,155.04838562,40.125
16.4,0.0,0.0,3.0,10.0,171.292144775,39.375
16.5,0.0,0.0,3.0,350.0,195.604187012,39.5625
16.9,29.0,0.0,2.0,360.0,216.092575073,39.9375
17.4,144.0,0.0,3.0,20.0,228.84928894,41.0625
18.3,489.0,0.0,4.0,20.0,233.117996216,41.625
19.3,925.0,0.0,4.0,350.0,250.081985474,43.6875
21.2,1704.0,0.0,4.0,360.0,252.871505737,45.0
22.7,2466.0,0.0,4.0,10.0,263.21282959,47.0625
24.2,2671.0,0.0,4.0,30.0,269.453155518,48.0
23.6,2088.0,0.0,5.0,60.0,267.478973389,49.125
24.2,1352.0,0.0,3.0,50.0,269.453155518,49.5
24.7,1159.0,0.0,5.0,80.0,248.917663574,50.25
24.5,1265.0,0.0,4.0,90.0,249.230819702,50.625
24.0,771.0,0.0,5.0,100.0,243.310501099,50.625
22.0,249.0,0.0,5.0,110.0,240.559768677,50.4375
20.8,73.0,0.0,4.0,110.0,242.258132935,50.0625
19.3,0.0,0.0,3.0,100.0,248.477355957,49.5
18.1,0.0,0.0,1.0,100.0,232.079727173,48.0
17.6,0.0,0.0,1.0,80.0,209.267776489,46.3125
16.0,0.0,0.0,1.0,260.0,197.58795166,44.625
15.8,0.0,0.0,1.0,290.0,177.132720947,42.75
16.4,0.0,0.0,1.0,300.0,166.048187256,41.4375
15.2,0.0,0.0,1.0,360.0,155.708053589,40.125
14.9,0.0,0.0,1.0,350.0,163.917663574,39.1875
13.8,0.0,0.0,1.0,350.0,178.213348389,38.625
13.7,0.0,0.0,1.0,20.0,204.215576172,38.625
13.1,58.0,0.0,2.0,310.0,240.831893921,38.8125
13.0,237.0,0.0,3.0,350.0,249.47946167,40.125
14.2,281.0,0.0,3.0,350.0,244.965301514,41.25
15.9,379.0,0.0,2.0,350.0,245.446533203,42.0
17.2,1208.0,0.0,3.0,60.0,251.268783569,43.125
19.9,2187.0,0.0,3.0,70.0,250.569351196,44.8125
20.7,2125.0,0.0,4.0,330.0,252.517318726,45.5625
21.2,2420.0,0.0,3.0,350.0,249.689804077,45.75
21.5,2513.0,0.0,3.0,340.0,252.517318726,45.9375
22.3,2117.0,0.0,4.0,360.0,245.782424927,47.4375
23.1,1890.0,0.0,4.0,10.0,252.744934082,48.375
22.8,784.0,0.0,4.0,330.0,253.692733765,48.375
21.7,406.0,0.0,4.0,330.0,235.372039795,48.375
20.9,63.0,0.0,4.0,350.0,244.663040161,48.375
19.3,0.0,0.0,3.0,360.0,208.319473267,47.25
17.6,0.0,0.0,2.0,40.0,222.925994873,46.125
17.3,0.0,0.0,2.0,340.0,213.03755188,44.625
16.6,0.0,0.0,1.0,360.0,190.67250061,43.125
15.4,0.0,0.0,1.0,340.0,166.300933838,40.875
14.5,0.0,0.0,1.0,330.0,154.828933716,39.375
14.8,0.0,0.0,1.0,360.0,148.75819397,38.0625
14.0,0.0,0.0,2.0,360.0,144.779144287,37.6875
13.0,0.0,0.0,2.0,350.0,158.808059692,37.3125
12.9,0.0,0.0,3.0,360.0,196.824798584,37.3125
13.5,13.0,0.0,3.0,30.0,230.054336548,37.5
14.2,150.0,0.0,3.0,30.0,259.470611572,39.5625
15.1,477.0,0.0,3.0,20.0,269.467987061,40.6875
16.6,1584.0,0.0,2.0,330.0,277.90826416,42.75
19.0,2072.0,0.0,2.0,350.0,276.925994873,44.4375
21.0,2471.0,0.0,2.0,330.0,278.172607422,46.5
21.4,2656.0,0.0,3.0,270.0,284.084503174,47.4375
23.1,2722.0,0.0,2.0,280.0,282.113464355,47.625
23.8,2505.0,0.0,3.0,250.0,279.078826904,48.9375
23.6,2179.0,0.0,3.0,300.0,279.078826904,50.4375
23.8,1574.0,0.0,3.0,360.0,283.388427734,51.5625
23.3,978.0,0.0,3.0,340.0,279.866027832,52.125
22.1,275.0,0.0,1.0,360.0,278.431304932,52.125
20.1,87.0,0.0,1.0,330.0,272.682952881,51.9375
18.6,0.0,0.0,1.0,200.0,262.937255859,51.375
18.3,0.0,0.0,1.0,190.0,257.130310059,50.4375
18.5,0.0,0.0,3.0,200.0,230.670761108,48.75
17.0,0.0,0.0,2.0,220.0,209.12197876,46.875
15.9,0.0,0.0,2.0,210.0,189.169235229,45.0
15.5,0.0,0.0,2.0,220.0,175.513534546,44.0625
15.4,0.0,0.0,2.0,210.0,167.200485229,42.375
15.2,0.0,0.0,2.0,210.0,167.200485229,41.625
14.7,0.0,0.0,2.0,210.0,195.734512329,40.875
15.4,0.0,0.0,2.0,210.0,223.40322876,41.0625
15.1,34.0,0.0,2.0,230.0,246.714416504,41.8125
15.7,175.0,0.0,2.0,250.0,240.831893921,42.9375
16.6,877.0,0.0,2.0,260.0,219.209945679,43.5
18.8,1494.0,0.0,3.0,250.0,233.985046387,44.625
20.5,2111.0,0.0,4.0,270.0,238.872344971,45.1875
21.8,2577.0,0.0,4.0,260.0,229.085144043,46.125
22.6,2686.0,0.0,5.0,260.0,238.287643433,46.3125
22.8,1907.0,0.0,6.0,270.0,270.296142578,46.875
23.1,1493.0,0.0,6.0,280.0,298.221405029,48.9375
23.2,1987.0,0.0,5.0,260.0,296.770965576,51.1875
23.5,1381.0,0.0,5.0,260.0,290.869384766,52.125
23.4,558.0,0.0,5.0,270.0,293.586456299,52.5
21.9,270.0,0.0,4.0,270.0,275.544921875,52.6875
21.1,97.0,0.0,4.0,260.0,254.025588989,52.125
19.7,0.0,0.0,3.0,230.0,210.161849976,50.4375
19.2,0.0,0.0,3.0,260.0,234.079040527,49.875
18.4,0.0,0.0,2.0,230.0,210.297409058,48.1875
17.7,0.0,0.0,3.0,210.0,187.416641235,46.5
16.8,0.0,0.0,2.0,210.0,174.771286011,45.5625
16.4,0.0,0.0,2.0,210.0,161.012420654,44.0625
16.5,0.0,0.0,2.0,220.0,150.625366211,42.9375
16.5,0.0,0.0,2.0,240.0,152.590957642,42.0
16.0,0.0,0.0,2.0,220.0,169.248336792,41.4375
15.3,0.0,0.0,2.0,220.0,190.538711548,41.4375
15.6,64.0,0.0,2.0,220.0,232.019393921,41.8125
16.2,209.0,0.0,1.0,200.0,252.517318726,43.125
17.8,883.0,0.0,2.0,200.0,274.169647217,45.0
19.6,1575.0,0.0,4.0,230.0,282.177246094,46.6875
21.3,1983.0,0.0,4.0,240.0,286.539703369,48.375
21.8,1565.0,0.0,5.0,230.0,296.445617676,49.5
22.4,2395.0,0.0,7.0,220.0,306.104553223,51.375
21.4,2549.0,0.0,6.0,230.0,309.076049805,51.375
23.9,2608.0,0.0,6.0,230.0,314.86505127,51.75
24.6,2249.0,0.0,6.0,230.0,315.126953125,53.25
24.2,1616.0,0.0,6.0,250.0,318.127319336,54.1875
23.4,925.0,0.0,6.0,250.0,309.3800354,54.1875
23.2,444.0,0.0,7.0,260.0,299.23236084,54.375
21.2,110.0,0.0,8.0,270.0,287.13760376,54.1875
20.2,0.0,0.0,7.0,270.0,277.027069092,53.25
19.6,0.0,0.0,7.0,270.0,256.602813721,51.75
18.8,0.0,0.0,6.0,270.0,231.482177734,50.25
18.3,0.0,0.0,5.0,270.0,205.922317505,47.8125
17.7,0.0,0.0,5.0,270.0,192.854873657,46.3125
17.4,0.0,0.0,3.0,260.0,174.874237061,44.625
16.9,0.0,0.0,3.0,260.0,169.047332764,43.6875
16.9,0.0,0.0,2.0,260.0,164.924224854,42.375
17.6,0.0,0.0,2.0,260.0,167.10774231,41.25
16.8,0.0,0.0,5.0,330.0,176.819122314,40.5
15.4,14.0,0.0,5.0,330.0,184.610397339,39.5625
14.5,230.0,0.0,6.0,340.0,230.184707642,39.5625
14.5,911.0,0.0,6.0,340.0,297.892608643,42.375
15.6,1647.0,0.0,5.0,350.0,319.311767578,45.75
16.8,2177.0,0.0,5.0,350.0,297.195220947,47.4375
17.0,2559.0,0.0,6.0,330.0,298.718933105,47.8125
18.3,2775.0,0.0,6.0,330.0,253.938964844,47.625
19.2,2783.0,0.0,6.0,320.0,244.73046875,45.9375
20.1,2601.0,0.0,4.0,340.0,229.956512451,45.75
20.0,2281.0,0.0,4.0,340.0,231.905151367,45.9375
20.0,1794.0,0.0,5.0,330.0,239.58505249,45.9375
19.4,1011.0,0.0,6.0,320.0,238.537216187,45.75
18.5,321.0,0.0,6.0,330.0,238.537216187,45.75
17.6,65.0,0.0,5.0,330.0,234.682769775,45.375
16.7,0.0,0.0,3.0,340.0,239.098312378,45.0
15.9,0.0,0.0,3.0,330.0,218.833267212,43.875
14.9,0.0,0.0,4.0,320.0,196.987304688,42.375
14.6,0.0,0.0,3.0,310.0,180.499313354,40.6875
13.9,0.0,0.0,4.0,310.0,167.299133301,39.1875
13.7,0.0,0.0,4.0,300.0,159.088027954,37.875
13.3,0.0,0.0,4.0,300.0,154.870910645,37.125
12.9,0.0,0.0,3.0,280.0,151.158859253,36.375
12.5,0.0,0.0,2.0,250.0,147.461853027,35.4375
10.8,0.0,0.0,2.0,220.0,161.554946899,34.6875
10.9,25.0,0.0,2.0,210.0,170.18812561,34.6875
11.7,249.0,0.0,2.0,200.0,182.164764404,34.6875
12.9,655.0,0.0,2.0,210.0,197.342346191,35.25
14.6,1142.0,0.0,3.0,270.0,210.924163818,35.8125
15.3,1146.0,0.0,4.0,280.0,220.735137939,37.125
17.5,1922.0,0.0,6.0,280.0,225.550430298,38.8125
17.2,2060.0,0.0,6.0,270.0,224.216415405,39.5625
19.7,2403.0,0.0,6.0,280.0,229.897796631,39.75
19.8,2157.0,0.0,6.0,260.0,229.582229614,40.6875
20.5,1132.0,0.0,5.0,250.0,234.326690674,41.8125
21.4,1433.0,0.0,6.0,250.0,239.081573486,42.5625
20.5,574.0,0.0,6.0,250.0,241.627807617,43.125
20.0,187.0,0.0,6.0,250.0,249.649749756,43.875
19.2,48.0,0.0,6.0,250.0,248.676498413,44.4375
18.0,0.0,0.0,6.0,250.0,233.117996216,44.625
17.0,0.0,0.0,5.0,250.0,216.843261719,44.4375
16.4,0.0,0.0,5.0,260.0,186.593139648,43.5
15.5,0.0,0.0,5.0,260.0,161.644668579,42.1875
14.7,0.0,0.0,5.0,270.0,156.179382324,40.6875
13.8,0.0,0.0,3.0,270.0,156.524765015,39.75
13.5,0.0,0.0,3.0,270.0,143.178207397,38.625
13.2,0.0,0.0,4.0,260.0,147.091812134,37.6875
12.7,0.0,0.0,4.0,260.0,157.496032715,37.3125
12.4,0.0,0.0,3.0,230.0,205.912597656,37.3125
12.5,49.0,0.0,3.0,230.0,299.312530518,39.5625
13.9,523.0,0.0,2.0,210.0,330.945617676,43.875
15.2,780.0,0.0,4.0,240.0,335.386352539,47.625
16.3,1350.0,0.0,6.0,260.0,340.653778076,50.25
18.7,1930.0,0.0,6.0,270.0,333.088562012,51.5625
21.1,2299.0,0.0,5.0,280.0,342.445617676,54.1875
22.1,2421.0,0.0,5.0,280.0,352.012786865,55.6875
23.1,2544.0,0.0,5.0,280.0,344.106079102,55.875
24.8,2408.0,0.0,5.0,270.0,345.930633545,56.8125
20.1,0.0,0.0,3.0,290.0,204.159255981,50.0625
19.2,0.0,0.0,1.0,260.0,183.967391968,46.875
18.2,0.0,0.0,1.0,220.0,157.927200317,44.4375
17.4,0.0,0.0,1.0,230.0,146.99659729,42.9375
16.1,0.0,0.0,1.0,200.0,159.364364624,41.8125
15.2,0.0,0.0,1.0,230.0,190.67250061,41.4375
14.6,0.0,0.0,1.0,250.0,213.243988037,41.0625
14.5,29.0,0.0,1.0,210.0,241.878067017,41.625
15.4,346.0,0.0,1.0,200.0,301.478027344,43.6875
18.2,575.0,0.0,1.0,210.0,334.970153809,48.75
18.9,527.0,0.0,1.0,210.0,341.976593018,51.5625
20.6,805.0,0.0,1.0,250.0,336.916900635,53.25
21.7,945.0,0.0,1.0,150.0,342.317108154,55.125
22.9,1478.0,0.0,2.0,280.0,345.172424316,56.8125
16.9,0.0,0.0,1.0,180.0,187.299224854,48.75
16.5,0.0,0.0,1.0,190.0,172.930618286,46.3125
15.8,0.0,0.0,1.0,230.0,161.046569824,44.0625
15.3,0.0,0.0,0.0,0.0,147.73286438,42.75
15.1,0.0,0.0,0.0,0.0,146.249786377,41.4375
15.1,0.0,0.0,1.0,150.0,174.874237061,40.3125
14.9,0.0,0.0,1.0,210.0,233.418075562,40.6875
14.6,21.0,0.0,0.0,0.0,292.836120605,41.8125
15.9,331.0,0.0,0.0,0.0,365.261535645,48.0
17.5,820.0,0.0,1.0,140.0,132.136291504,44.4375
20.5,1369.0,0.0,3.0,100.0,130.0,44.0625
22.3,1933.0,0.0,4.0,100.0,132.0,43.3125
23.8,2182.0,0.0,4.0,100.0,130.0,43.3125
24.6,2317.0,0.0,6.0,110.0,134.0,42.75
26.0,2465.0,0.0,5.0,140.0,134.0,42.375
27.2,2526.0,0.0,5.0,150.0,132.0,42.5625
27.7,2117.0,0.0,5.0,140.0,134.0,42.75
25.9,1661.0,0.0,5.0,140.0,138.0,42.5625
25.6,772.0,0.0,4.0,140.0,134.0,42.375
23.6,142.0,0.0,4.0,150.0,134.09324646,42.1875
21.9,29.0,0.0,2.0,140.0,138.0,42.0
20.6,0.0,0.0,2.0,90.0,132.034088135,41.25
19.1,0.0,0.0,2.0,90.0,118.152442932,40.5
18.3,0.0,0.0,2.0,90.0,106.470649719,39.5625
17.8,0.0,0.0,1.0,110.0,91.2414398193,38.4375
17.8,0.0,0.0,0.0,0.0,78.1024932861,37.6875
17.9,0.0,0.0,1.0,360.0,72.2772445679,36.9375
17.2,0.0,0.0,1.0,10.0,67.0522155762,36.1875
16.8,0.0,0.0,0.0,0.0,67.0522155762,36.1875
16.4,0.0,0.0,1.0,230.0,74.7261657715,35.625
16.0,0.0,0.0,1.0,280.0,89.8220443726,35.4375
16.1,25.0,0.0,1.0,210.0,105.223571777,35.0625
16.8,272.0,0.0,1.0,190.0,114.738830566,35.25
18.3,767.0,0.0,1.0,170.0,116.430236816,35.0625
20.9,1358.0,0.0,1.0,280.0,120.104118347,35.25
23.6,1809.0,0.0,2.0,290.0,122.102416992,36.1875
25.0,2113.0,0.0,1.0,320.0,122.036880493,37.875
27.3,2318.0,0.0,2.0,320.0,124.0,39.0
27.2,2374.0,0.0,2.0,280.0,118.0,41.625
28.9,2247.0,0.0,2.0,280.0,122.0,43.125
28.4,1729.0,0.0,2.0,270.0,122.0,44.25
28.4,1317.0,0.0,3.0,240.0,122.0,44.25
27.2,765.0,0.0,3.0,240.0,120.0,43.6875
26.0,301.0,0.0,3.0,260.0,120.104118347,42.75
24.9,45.0,0.0,4.0,260.0,124.0,41.625
23.3,0.0,0.0,7.0,300.0,114.039466858,40.875
21.4,0.0,0.0,5.0,320.0,108.11567688,40.5
20.1,0.0,0.0,4.0,310.0,102.489021301,39.75
19.0,0.0,0.0,4.0,290.0,85.0,39.0
18.2,0.0,0.0,4.0,290.0,73.7563552856,38.25
17.5,0.0,0.0,2.0,270.0,71.8052902222,37.5
17.5,0.0,0.0,4.0,300.0,64.5600509644,36.9375
16.4,0.0,0.0,3.0,310.0,67.0522155762,36.0
15.9,0.0,0.0,2.0,340.0,72.8011016846,35.625
15.6,0.0,0.0,2.0,310.0,85.9069290161,35.625
15.3,2.0,0.0,4.0,290.0,103.097038269,35.625
16.0,93.0,0.0,3.0,50.0,110.548629761,35.4375
15.8,89.0,0.0,3.0,190.0,112.285346985,35.25
15.3,282.0,0.2,2.0,200.0,116.107711792,34.5
15.2,291.0,0.2,2.0,180.0,118.038131714,33.9375
15.9,235.0,0.0,2.0,190.0,118.0,34.125
